'  Efg_pct',' Turnover_PCT',' orb_pct',' ft_rate',' class'
0.60274,0.397129,0.652807,0.332805,' win'
0.598174,0.473684,0.172557,0.198098,' win'
0.342466,0.239234,0.224532,0.48336,' loss'
0.429224,0.688995,0.617464,0.266244,' loss'
0.365297,0.253589,0.482328,0.378764,' win'
0.452055,0.449761,0.149688,0.22504,' win'
0.223744,0.4689,0.536383,0.473851,' loss'
0.442922,0.61244,0.428274,0.416799,' loss'
0.454338,0.454545,0.336798,0.342314,' win'
0.390411,0.38756,0.438669,0.369255,' loss'
0.579909,0.406699,0.297297,0.503962,' win'
0.484018,0.397129,0.245322,0.26149,' win'
0.157534,0.760766,0.126819,0.201268,' loss'
0.609589,0.416268,0.480249,0.48019,' loss'
0.456621,0.430622,0.513514,0.337559,' win'
0.189498,0.287081,0.226611,0.18542,' loss'
0.388128,0.282297,0.224532,0.326466,' win'
0.232877,0.406699,0.340956,0.18225,' loss'
0.365297,0.502392,0.665281,0.251981,' win'
0.283105,0.277512,0.471933,0.296355,' loss'
0.401826,0.62201,0.422037,0.256735,' win'
0.303653,0.751196,0.288981,0.199683,' loss'
0.305936,0.454545,0.523909,0.250396,' win'
0.363014,0.464115,0.320166,0.388273,' loss'
0.493151,0.449761,0.474012,0.324881,' win'
0.456621,0.521531,0.602911,0.40729,' win'
0.442922,0.416268,0.288981,0.339144,' loss'
0.299087,0.708134,0.438669,0.328051,' loss'
0.477169,0.607656,0.461538,0.215531,' win'
0.360731,0.497608,0.257796,0.51664,' win'
0.328767,0.330144,0.428274,0.299525,' loss'
0.53653,0.751196,0.33264,0.256735,' loss'
0.399543,0.411483,0.663202,0.564184,' win'
0.582192,0.645933,0.586279,0.285261,' win'
0.13242,0.45933,0.486486,0.263074,' loss'
0.305936,0.674641,0.365904,0.416799,' loss'
0.515982,0.54067,0.2079,0.576862,' win'
0.344749,0.229665,0.474012,0.510301,' loss'
0.40411,0.177033,0.438669,0.324881,' win'
0.593607,0.172249,0.449064,0.282092,' loss'
0.689498,0.349282,0.698545,0.478605,' win'
0.310502,0.368421,0.303534,0.204437,' loss'
0.442922,0.301435,0.403326,0.196513,' win'
0.390411,0.626794,0.474012,0.37401,' loss'
0.495434,0.488038,0.461538,0.400951,' win'
0.223744,0.478469,0.33264,0.391442,' loss'
0.442922,0.492823,0.191268,0.369255,' win'
0.171233,0.751196,0.288981,0.44691,' loss'
0.721461,0.779904,0.553015,0.348653,' win'
0.515982,0.483254,0.461538,0.313788,' win'
0.415525,0.411483,0.338877,0.600634,' loss'
0.392694,0.296651,0.471933,0.204437,' win'
0.541096,0.559809,0.370062,0.217116,' loss'
0.69863,0.526316,0.382536,0.285261,' win'
0.456621,0.62201,0.224532,0.277338,' loss'
0.655251,0.368421,0.072765,0.29477,' win'
0.369863,0.320574,0.14553,0.378764,' loss'
0.618721,0.492823,0.54262,0.299525,' win'
0.53653,0.602871,0.449064,0.412044,' loss'
0.372146,0.660287,0.650728,0.432647,' loss'
0.547945,0.401914,0.413721,0.18225,' win'
0.365297,0.425837,0.357588,0.307448,' loss'
0.714612,0.746411,0.257796,0.274168,' win'
0.349315,0.602871,0.328482,0.22187,' loss'
0.60274,0.54067,0.434511,0.343899,' win'
0.280822,0.746411,0.426195,0.209192,' win'
0.271689,0.588517,0.274428,0.128368,' loss'
0.287671,0.784689,0.178794,0.217116,' loss'
0.187215,0.54067,0.471933,0.236133,' win'
0.557078,0.617225,0.800416,0.320127,' win'
0.388128,0.545455,0.288981,0.299525,' loss'
0.372146,0.401914,0.320166,0.280507,' loss'
0.317352,0.311005,0.453222,0.36767,' win'
0.369863,0.473684,0.253638,0.147385,' loss'
0.502283,0.430622,0.334719,0.291601,' win'
0.710046,0.478469,0.18711,0.332805,' win'
0.666667,0.794258,0.320166,0.33439,' loss'
0.511416,0.196172,0.403326,0.296355,' loss'
0.591324,0.215311,0.345114,0.586371,' win'
0.3379,0.526316,0.555094,0.274168,' loss'
0.648402,0.497608,0.66736,0.267829,' win'
0.5,0.741627,0.474012,0.393027,' loss'
0.762557,0.746411,0.675676,0.350238,' win'
0.472603,0.717703,0.345114,0.33439,' win'
0.312785,0.526316,0.513514,0.342314,' loss'
0.472603,0.521531,0.486486,0.201268,' loss'
0.456621,0.478469,0.600832,0.283677,' win'
0.376712,0.54067,0.257796,0.296355,' win'
0.324201,0.507177,0.239085,0.274168,' loss'
0.582192,0.090909,0.54262,0.267829,' win'
0.401826,0.392344,0.650728,0.397781,' loss'
0.486301,0.497608,0.272349,0.399366,' win'
0.360731,0.416268,0.288981,0.307448,' loss'
0.390411,0.69378,0.367983,0.240887,' loss'
0.465753,0.497608,0.648649,0.299525,' win'
0.255708,0.339713,0.438669,0.486529,' win'
0.253425,0.631579,0.492723,0.302694,' loss'
0.36758,0.45933,0.451143,0.391442,' win'
0.454338,0.196172,0.176715,0.236133,' loss'
0.287671,0.440191,0.451143,0.163233,' loss'
0.374429,0.5311,0.555094,0.283677,' win'
0.388128,0.368421,0.386694,0.364501,' win'
0.30137,0.421053,0.324324,0.280507,' loss'
0.237443,0.598086,0.403326,0.421553,' loss'
0.244292,0.655502,0.417879,0.537242,' win'
0.442922,0.92823,0.52183,0.187005,' loss'
0.60274,0.655502,0.555094,0.244057,' win'
0.125571,0.507177,0.557173,0.269414,' loss'
0.47032,0.444976,0.399168,0.283677,' win'
0.356164,0.583732,0.600832,0.383518,' loss'
0.66895,0.37799,0.417879,0.110935,' win'
0.319635,0.492823,0.492723,0.266244,' loss'
0.623288,0.526316,0.825364,0.388273,' win'
0.239726,0.574163,0.694387,0.397781,' loss'
0.575342,0.392344,0.594595,0.25832,' win'
0.269406,0.325359,0.561331,0.204437,' loss'
0.326484,0.253589,0.403326,0.328051,' win'
0.392694,0.526316,0.390852,0.226624,' win'
0.520548,0.607656,0.182952,0.10935,' loss'
0.579909,0.22488,0.305613,0.209192,' win'
0.36758,0.578947,0.297297,0.453249,' loss'
0.63242,0.569378,0.446985,0.435816,' win'
0.429224,0.339713,0.407484,0.282092,' loss'
0.205479,0.990431,0.357588,0.156894,' loss'
0.260274,0.526316,0.340956,0.180666,' win'
0.36758,0.535885,0.407484,0.366086,' loss'
0.454338,0.593301,0.650728,0.458003,' win'
0.541096,0.593301,0.222453,0.473851,' win'
0.246575,0.435407,0.509356,0.491284,' loss'
0.56621,0.339713,0.345114,0.616482,' win'
0.552511,0.416268,0.503119,0.307448,' loss'
0.356164,0.287081,0.569647,0.450079,' win'
0.19863,0.138756,0.517672,0.435816,' loss'
0.294521,0.521531,0.2079,0.07607,' loss'
0.40411,0.205742,0.592516,0.427892,' win'
0.36758,0.588517,0.422037,0.167987,' loss'
0.56621,0.344498,0.087318,0.510301,' win'
0.5,0.679426,0.528067,0.399366,' loss'
0.63242,0.511962,0.43659,0.158479,' win'
0.178082,0.363636,0.357588,0.33122,' loss'
0.714612,0.363636,0.081081,0.378764,' win'
0.184932,0.406699,0.451143,0.340729,' loss'
0.401826,0.564593,0.474012,0.244057,' win'
0.591324,0.320574,0.426195,0.206022,' win'
0.310502,0.684211,0.367983,0.291601,' loss'
0.719178,0.684211,0.297297,0.283677,' win'
0.356164,0.397129,0.648649,0.285261,' loss'
0.40411,0.497608,0.530146,0.326466,' loss'
0.730594,0.751196,0.276507,0.462758,' win'
0.598174,0.684211,0.559252,0.315372,' win'
0.267123,0.110048,0.461538,0.318542,' loss'
0.623288,0.38756,0.390852,0.234548,' win'
0.545662,0.626794,0.390852,0.206022,' loss'
0.591324,0.84689,0.357588,0.594295,' loss'
0.547945,0.478469,0.347193,0.22187,' win'
0.522831,0.516746,0.66736,0.499208,' loss'
0.753425,0.703349,0.382536,0.37401,' win'
0.388128,0.330144,0.297297,0.228209,' loss'
0.5,0.339713,0.216216,0.296355,' win'
0.429224,0.411483,0.328482,0.26149,' loss'
0.56621,0.727273,0.692308,0.402536,' win'
0.456621,0.425837,0.43659,0.253566,' loss'
0.456621,0.23445,0.195426,0.369255,' win'
0.269406,0.177033,0.517672,0.369255,' loss'
0.876712,0.588517,0.247401,0.26149,' win'
0.561644,0.535885,0.392931,0.133122,' loss'
0.643836,0.526316,0.305613,0.247227,' win'
0.16895,0.478469,0.382536,0.198098,' loss'
0.429224,0.172249,0.523909,0.419968,' win'
0.399543,0.650718,0.245322,0.364501,' loss'
0.504566,0.449761,0.386694,0.18859,' win'
0.621005,0.368421,0.357588,0.269414,' win'
0.429224,0.712919,0.528067,0.581616,' loss'
0.639269,0.133971,0.503119,0.347068,' win'
0.415525,0.263158,0.471933,0.412044,' loss'
0.223744,0.320574,0.33264,0.462758,' loss'
0.429224,0.574163,0.43659,0.416799,' win'
0.515982,0.712919,0.390852,0.328051,' win'
0.280822,0.30622,0.384615,0.473851,' loss'
0.415525,0.37799,0.288981,0.236133,' loss'
0.552511,0.330144,0.860707,0.25832,' win'
0.712329,0.521531,0.461538,0.337559,' win'
0.36758,0.583732,0.621622,0.18542,' loss'
0.312785,0.30622,0.509356,0.302694,' win'
0.390411,0.440191,0.523909,0.163233,' loss'
0.40411,0.291866,0.417879,0.427892,' win'
0.36758,0.325359,0.428274,0.33122,' loss'
0.598174,0.822967,0.172557,0.324881,' win'
0.308219,0.521531,0.407484,0.26149,' loss'
0.1621,0.808612,0.735967,0.236133,' loss'
0.315068,0.440191,0.659044,0.581616,' win'
0.454338,0.090909,0.295218,0.351823,' win'
0.429224,0.320574,0.621622,0.290016,' loss'
0.468037,0.291866,0.428274,0.369255,' win'
0.481735,0.54067,0.376299,0.270998,' loss'
0.317352,0.559809,0.471933,0.256735,' win'
0.166667,0.444976,0.288981,0.266244,' loss'
0.365297,0.421053,0.126819,0.378764,' loss'
0.390411,0.626794,0.492723,0.461173,' win'
0.481735,0.4689,0.586279,0.486529,' loss'
0.655251,0.344498,0.288981,0.332805,' win'
0.324201,0.406699,0.367983,0.337559,' loss'
0.429224,0.253589,0.426195,0.275753,' win'
0.429224,0.497608,0.492723,0.332805,' win'
0.324201,0.511962,0.413721,0.255151,' loss'
0.429224,0.679426,0.384615,0.231379,' loss'
0.598174,0.516746,0.650728,0.115689,' win'
0.292237,0.37799,0.482328,0.244057,' loss'
0.26484,0.267943,0.553015,0.358162,' win'
0.504566,0.272727,0.528067,0.158479,' win'
0.388128,0.5311,0.669439,0.247227,' loss'
0.593607,0.358852,0.072765,0.378764,' win'
0.351598,0.45933,0.621622,0.285261,' loss'
0.401826,0.440191,0.650728,0.518225,' win'
0.321918,0.421053,0.474012,0.369255,' loss'
0.5,0.301435,0.245322,0.296355,' win'
0.429224,0.253589,0.135135,0.177496,' loss'
0.399543,0.483254,0.130977,0.388273,' loss'
0.614155,0.45933,0.247401,0.611727,' win'
0.655251,0.492823,0.509356,0.565769,' win'
0.415525,0.421053,0.592516,0.285261,' loss'
0.744292,0.30622,0.461538,0.083994,' win'
0.353881,0.301435,0.451143,0.247227,' loss'
0.591324,0.574163,0.224532,0.473851,' win'
0.226027,0.311005,0.47817,0.220285,' loss'
0.406393,0.497608,0.648649,0.179081,' loss'
0.456621,0.334928,0.474012,0.613312,' win'
0.285388,0.086124,0.349272,0.14897,' loss'
0.429224,0.263158,0.471933,0.120444,' win'
0.557078,0.406699,0.328482,0.33439,' loss'
0.678082,0.516746,0.380457,0.473851,' win'
0.477169,0.665072,0.201663,0.540412,' loss'
0.671233,0.301435,0.376299,0.537242,' win'
0.655251,0.277512,0.380457,0.277338,' win'
0.541096,0.282297,0.536383,0.25832,' loss'
0.328767,0.569378,0.665281,0.366086,' loss'
0.278539,0.138756,0.453222,0.399366,' win'
0.207763,0.497608,0.424116,0.288431,' loss'
0.417808,0.258373,0.139293,0.206022,' win'
0.214612,0.38756,0.365904,0.247227,' loss'
0.605023,0.564593,0.681913,0.156894,' win'
0.089041,0.507177,0.307692,0.171157,' loss'
0.276256,0.277512,0.232848,0.158479,' win'
0.442922,0.794258,0.376299,0.332805,' loss'
0.682648,0.339713,0.446985,0.282092,' win'
0.344749,0.282297,0.407484,0.266244,' loss'
0.385845,0.550239,0.347193,0.584786,' win'
0.226027,0.38756,0.417879,0.133122,' loss'
0.415525,0.650718,0.619543,0.307448,' win'
0.347032,0.444976,0.37422,0.209192,' loss'
0.317352,0.593301,0.588358,0.369255,' win'
0.488584,0.602871,0.727651,0.440571,' win'
0.506849,0.282297,0.288981,0.37401,' loss'
0.53653,0.200957,0.461538,0.180666,' loss'
0.675799,0.583732,0.488565,0.364501,' win'
0.46347,0.411483,0.316008,0.239303,' loss'
0.417808,0.291866,0.50104,0.568938,' win'
0.429224,0.708134,0.278586,0.240887,' win'
0.30137,0.794258,0.711019,0.179081,' loss'
0.671233,0.4689,0.193347,0.339144,' win'
0.454338,0.602871,0.561331,0.285261,' loss'
0.324201,0.258373,0.686071,0.37084,' win'
0.212329,0.325359,0.43659,0.166403,' loss'
0.289954,0.421053,0.553015,0.209192,' loss'
0.557078,0.61244,0.120582,0.576862,' win'
0.333333,0.30622,0.172557,0.115689,' loss'
0.383562,0.727273,0.617464,0.337559,' win'
0.52968,0.569378,0.288981,0.343899,' loss'
0.490868,0.430622,0.634096,0.358162,' win'
0.363014,0.626794,0.438669,0.204437,' loss'
0.561644,0.334928,0.172557,0.110935,' win'
0.609589,0.54067,0.446985,0.291601,' win'
0.456621,0.229665,0.336798,0.451664,' loss'
0.522831,0.339713,0.347193,0.169572,' loss'
0.429224,0.253589,0.717256,0.187005,' win'
0.454338,0.5311,0.430353,0.137876,' loss'
0.538813,0.583732,0.201663,0.228209,' win'
0.221461,0.617225,0.349272,0.272583,' loss'
0.299087,0.392344,0.461538,0.180666,' win'
0.342466,0.325359,0.428274,0.296355,' loss'
0.680365,0.645933,0.247401,0.291601,' win'
0.545662,0.354067,0.357588,0.217116,' win'
0.504566,0.583732,0.488565,0.48336,' loss'
0.611872,0.37799,0.305613,0.456418,' win'
0.456621,0.449761,0.600832,0.697306,' loss'
0.454338,0.37799,0.384615,0.282092,' loss'
0.561644,0.382775,0.677755,0.316957,' win'
0.134703,0.45933,0.403326,0.169572,' loss'
0.287671,0.157895,0.609148,0.161648,' win'
0.26484,0.535885,0.517672,0.269414,' loss'
0.538813,0.449761,0.650728,0.321712,' win'
0.187215,0.22488,0.50104,0.229794,' win'
0.239726,0.502392,0.43659,0.226624,' loss'
0.53653,0.440191,0.461538,0.313788,' loss'
0.739726,0.550239,0.382536,0.296355,' win'
0.518265,0.358852,0.357588,0.106181,' win'
0.292237,0.45933,0.245322,0.269414,' loss'
0.442922,0.574163,0.320166,0.190174,' loss'
0.353881,0.334928,0.280665,0.264659,' win'
0.073059,0.167464,0.336798,0.272583,' loss'
0.538813,0.4689,0.216216,0.231379,' win'
0.340183,0.4689,0.288981,0.167987,' win'
0.022831,0.679426,0.349272,0.351823,' loss'
0.429224,0.339713,0.201663,0.302694,' win'
0.415525,0.62201,0.338877,0.535658,' loss'
0.477169,0.315789,0.81289,0.228209,' win'
0.383562,0.669856,0.488565,0.462758,' loss'
0.721461,0.444976,0.130977,0.348653,' win'
0.468037,0.430622,0.619543,0.291601,' loss'
0.299087,0.449761,0.492723,0.396197,' loss'
0.666667,0.248804,0,0.253566,' win'
0.401826,0.545455,0.280665,0.440571,' loss'
0.634703,0.521531,0.571726,0.320127,' win'
0.684932,0.497608,0.257796,0.565769,' win'
0.429224,0.440191,0.399168,0.51664,' loss'
0.374429,0.253589,0.33264,0.291601,' win'
0.363014,0.105263,0.417879,0.18542,' loss'
0.639269,0.464115,0.247401,0.232964,' loss'
0.454338,0.038278,0.37422,0.236133,' win'
0.399543,0.354067,0.683992,0.394612,' loss'
0.518265,0.521531,0.615385,0.37401,' win'
0.303653,0.712919,0.216216,0.329635,' loss'
0.189498,0.282297,0.586279,0.670365,' win'
0.465753,0.334928,0.704782,0.416799,' win'
0.59589,0.411483,0.503119,0.320127,' loss'
0.406393,0.406699,0.268191,0.324881,' loss'
0.452055,0.301435,0.326403,0.321712,' win'
0.251142,0.473684,0.172557,0.435816,' loss'
0.399543,0.712919,0.474012,0.369255,' win'
0.33105,0.449761,0.440748,0.343899,' loss'
0.707763,0.626794,0.27027,0.22187,' win'
0.616438,0.54067,0.7921,0.26149,' win'
0.520548,0.30622,0.536383,0.270998,' loss'
0.805936,0.516746,0.444906,0.280507,' win'
0.319635,0.23445,0.37422,0.408875,' loss'
0.267123,0.315789,0.513514,0.318542,' loss'
0.509132,0.220096,0.471933,0.22187,' win'
0.573059,0.526316,0.715177,0.347068,' win'
0.454338,0.287081,0.357588,0.237718,' loss'
0.280822,0.421053,0.490644,0.354992,' loss'
0.506849,0.516746,0.449064,0.163233,' win'
0.454338,0.708134,0.577963,0.41046,' win'
0.394977,0.602871,0.553015,0.187005,' loss'
0.321918,0.511962,0.621622,0.393027,' loss'
0.456621,0.454545,0.172557,0.354992,' win'
0.538813,0.334928,0.278586,0.228209,' win'
0.36758,0.354067,0.336798,0.438986,' loss'
0.458904,0.545455,0.582121,0.369255,' win'
0.324201,0.45933,0.484407,0.291601,' loss'
0.468037,0.354067,0.484407,0.458003,' win'
0.086758,0.301435,0.43659,0.152139,' loss'
0.543379,0.363636,0.149688,0.518225,' loss'
0.646119,0.488038,0.307692,0.732171,' win'
0.340183,0.889952,0.461538,0.353407,' loss'
0.321918,0.435407,0.226611,0.25832,' win'
0.484018,0.382775,0.245322,0.190174,' win'
0.296804,0.502392,0.621622,0.296355,' loss'
0.260274,0.411483,0.75052,0.324881,' loss'
0.531963,0.526316,0.345114,0.307448,' win'
0.490868,0.674641,0.449064,0.26149,' loss'
0.474886,0.488038,0.380457,0.362916,' win'
0.40411,0.708134,0.555094,0.191759,' loss'
0.342466,0.311005,0.490644,0.366086,' win'
0.627854,0.291866,0.2079,0.18542,' win'
0.47032,0.550239,0.245322,0.095087,' loss'
0.392694,0.124402,0.37422,0.232964,' loss'
0.383562,0.267943,0.5842,0.204437,' win'
0.541096,0.502392,0.513514,0.120444,' loss'
0.634703,0.62201,0.297297,0.231379,' win'
0.376712,0.535885,0.461538,0.369255,' loss'
0.465753,0.416268,0.426195,0.114105,' win'
0.511416,0.406699,0.461538,0.079239,' win'
0.321918,0.655502,0.33264,0.240887,' loss'
0.627854,0.277512,0.357588,0.313788,' win'
0.582192,0.502392,0.598753,0.213946,' loss'
0.643836,0.263158,0.399168,0.299525,' loss'
0.771689,0.287081,0.434511,0.33439,' win'
0.643836,0.263158,0.253638,0.412044,' win'
0.47032,0.569378,0.384615,0.302694,' loss'
0.216895,0.516746,0.257796,0.469097,' loss'
0.5,0.454545,0.461538,0.393027,' win'
0.36758,0.325359,0.239085,0.290016,' loss'
0.947489,0.291866,0.288981,0.424723,' win'
0.559361,0.464115,0.66736,0.288431,' win'
0.605023,1,0.615385,0.226624,' loss'
0.321918,0.732057,0.694387,0.337559,' win'
0.305936,0.655502,0.257796,0.171157,' loss'
0.203196,0.555024,0.280665,0.48019,' loss'
0.648402,0.598086,0.16632,0.326466,' win'
0.461187,0.679426,0.261954,0.351823,' win'
0.203196,0.330144,0.407484,0.226624,' loss'
0.278539,0.435407,0.27027,0.270998,' win'
0.294521,0.822967,0.31185,0.272583,' loss'
0.353881,0.282297,0.201663,0.608558,' loss'
0.502283,0.330144,0.461538,0.251981,' win'
0.130137,0.291866,0.419958,0.307448,' loss'
0.52968,0.488038,0.155925,0.423138,' win'
0.513699,0.569378,0.600832,0.413629,' win'
0.490868,0.315789,0.357588,0.104596,' loss'
0.317352,0.430622,0.407484,0.122029,' loss'
0.712329,0.473684,0.446985,0.393027,' win'
0.598174,0.37799,0.266112,0.366086,' win'
0.509132,0.454545,0.530146,0.312203,' loss'
0.490868,0.54067,0.261954,0.416799,' loss'
0.593607,0.325359,0.476091,0.071315,' win'
0.486301,0.703349,0.338877,0.263074,' loss'
0.691781,0.483254,0.434511,0.18225,' win'
0.621005,0.617225,0.178794,0.212361,' win'
0.1621,0.588517,0.480249,0.264659,' loss'
0.335616,0.239234,0.403326,0.206022,' win'
0.150685,0.607656,0.607069,0.350238,' loss'
0.541096,0.296651,0.486486,0.272583,' win'
0.616438,0.411483,0.370062,0.123613,' loss'
0.440639,0.38756,0.340956,0.272583,' loss'
0.477169,0.507177,0.492723,0.179081,' win'
0.40411,0.368421,0.288981,0.126783,' win'
0.385845,0.703349,0.602911,0.259905,' loss'
0.378995,0.368421,0.390852,0.316957,' win'
0.326484,0.712919,0.288981,0.348653,' loss'
0.294521,0.578947,0.428274,0.412044,' win'
0.299087,0.91866,0.565489,0.283677,' loss'
0.563927,0.511962,0.04158,0.378764,' loss'
0.497717,0.30622,0.509356,0.18859,' win'
0.643836,0.483254,0.347193,0.280507,' win'
0.52968,0.511962,0.160083,0.320127,' loss'
0.111872,0.516746,0.180873,0.134707,' loss'
0.429224,0.598086,0.376299,0.280507,' win'
0.289954,0.196172,0.340956,0.240887,' loss'
0.401826,0.301435,0.392931,0.557845,' win'
0.468037,0.440191,0.347193,0.160063,' loss'
0.710046,0.669856,0.634096,0.256735,' win'
0.584475,0.167464,0.068607,0.568938,' win'
0.570776,0.287081,0.357588,0.296355,' loss'
0.33105,0.253589,0.261954,0.234548,' loss'
0.552511,0.320574,0.519751,0.250396,' win'
0.641553,0.521531,0.307692,0.469097,' win'
0.454338,0.401914,0.509356,0.163233,' loss'
0.680365,0.435407,0.386694,0.296355,' win'
0.495434,0.526316,0.357588,0.2187,' loss'
0.251142,0.497608,0.403326,0.312203,' loss'
0.385845,0.449761,0.474012,0.332805,' win'
0.070776,0.799043,0.218295,0.48019,' loss'
0.342466,0.435407,0.517672,0.085578,' win'
0.454338,0.411483,0.266112,0.053883,' loss'
0.392694,0.244019,0.619543,0.266244,' win'
0.481735,0.358852,0.392931,0.240887,' win'
0.317352,0.177033,0.334719,0.206022,' loss'
0.378995,0.239234,0.513514,0.396197,' win'
0.541096,0.54067,0.54262,0.103011,' loss'
0.454338,0.358852,0.384615,0.499208,' win'
0.351598,0.315789,0.33264,0.534073,' loss'
0.805936,0.358852,0.370062,0.388273,' win'
0.552511,0.473684,0.390852,0.402536,' loss'
0.335616,0.598086,0.548857,0.369255,' loss'
0.442922,0.473684,0.272349,0.337559,' win'
0.415525,0.435407,0.376299,0.426307,' win'
0.30137,0.397129,0.303534,0.088748,' loss'
0.538813,0.277512,0.253638,0.383518,' win'
0.458904,0.440191,0.297297,0.418384,' loss'
0.502283,0.401914,0.550936,0.543582,' win'
0.401826,0.492823,0.461538,0.451664,' loss'
0.527397,0.449761,0.727651,0.18859,' win'
0.267123,0.08134,0.461538,0.418384,' loss'
0.429224,0.492823,0.484407,0.14897,' loss'
0.726027,0.421053,0.430353,0.497623,' win'
0.257991,0.631579,0.471933,0.255151,' loss'
0.363014,0.784689,0.486486,0.37401,' win'
0.388128,0.397129,0.343035,0.229794,' loss'
0.417808,0.330144,0.216216,0.348653,' win'
0.552511,0.349282,0.367983,0.155309,' win'
0.326484,0.483254,0.201663,0.348653,' loss'
0.474886,0.708134,0.305613,0.469097,' loss'
0.60274,0.578947,0.488565,0.332805,' win'
0.324201,0.397129,0.316008,0.1458,' loss'
0.376712,0.220096,0.471933,0.361331,' win'
0.401826,0.45933,0.367983,0.18542,' win'
0.203196,0.679426,0.449064,0.440571,' loss'
0.353881,0.172249,0.565489,0.26149,' loss'
0.783105,0.267943,0.313929,0.475436,' win'
0.664384,0.354067,0.671518,0.274168,' win'
0.479452,0.090909,0.33264,0.313788,' loss'
0.246575,0.760766,0.690229,0.530903,' win'
0.141553,0.430622,0.461538,0.366086,' loss'
0.525114,0.430622,0.345114,0.361331,' win'
0.415525,0.421053,0.328482,0.209192,' loss'
0.40411,0.119617,0.382536,0.237718,' win'
0.328767,0.617225,0.513514,0.244057,' loss'
0.479452,0.425837,0.550936,0.174326,' win'
0.356164,0.516746,0.54262,0.641838,' loss'
0.429224,0.296651,0.407484,0.256735,' loss'
0.53653,0.373206,0.349272,0.350238,' win'
0.557078,0.703349,0.357588,0.125198,' loss'
0.442922,0.483254,0.530146,0.320127,' win'
0.525114,0.559809,0.218295,0.66561,' loss'
0.671233,0.124402,0.634096,0.269414,' win'
0.456621,0.5311,0.509356,0.413629,' loss'
0.810502,0.708134,0.683992,0.62599,' win'
0.52968,0.641148,0.634096,0.458003,' win'
0.312785,0.578947,0.484407,0.213946,' loss'
0.255708,0.363636,0.367983,0.240887,' loss'
0.445205,0.349282,0.172557,0.453249,' win'
0.531963,0.334928,0.602911,0.267829,' win'
0.363014,0.688995,0.261954,0.648177,' loss'
0.449772,0.511962,0.49896,0.305864,' win'
0.363014,0.454545,0.442827,0.424723,' loss'
0.39726,0.636364,0.324324,0.453249,' loss'
0.342466,0.334928,0.328482,0.423138,' win'
0.561644,0.148325,0.634096,0.25832,' win'
0.803653,0.435407,0.266112,0.264659,' loss'
0.737443,0.516746,0.559252,0.125198,' win'
0.196347,0.181818,0.195426,0.251981,' loss'
0.221461,0.454545,0.548857,0.342314,' loss'
0.365297,0.440191,0.417879,0.234548,' win'
0.6621,0.679426,0.261954,0.077655,' loss'
0.440639,0.358852,0.715177,0.213946,' win'
0.675799,0.339713,0.461538,0.361331,' win'
0.39726,0.464115,0.848233,0.120444,' loss'
0.584475,0.277512,0.536383,0.234548,' win'
0.401826,0.363636,0.403326,0.22504,' loss'
0.481735,0.454545,0.54262,0.378764,' loss'
0.53653,0.488038,0.49896,0.424723,' win'
0.561644,0.344498,0.324324,0.348653,' win'
0.260274,0.296651,0.509356,0.099842,' loss'
0.541096,0.665072,0.492723,0.296355,' loss'
0.515982,0.516746,0.484407,0.399366,' win'
0.146119,0.516746,0.64657,0.153724,' loss'
0.689498,0.344498,0.370062,0.193344,' win'
0.429224,0.244019,0.513514,0.266244,' win'
0.440639,0.392344,0.482328,0.264659,' loss'
0.365297,0.818182,0.513514,0.316957,' loss'
0.506849,0.315789,0.54262,0.237718,' win'
0.454338,0.449761,0.573805,0.26149,' loss'
0.926941,0.602871,0.386694,0.510301,' win'
0.372146,0.631579,0.619543,0.432647,' loss'
0.481735,0.358852,0.602911,0.180666,' win'
0.278539,0.421053,0.365904,0.400951,' loss'
0.442922,0.330144,0.280665,0.467512,' win'
0.550228,0.344498,0.288981,0.462758,' win'
0.563927,0.559809,0.367983,0.419968,' loss'
0.376712,0.449761,0.328482,0.166403,' loss'
0.326484,0.215311,0.440748,0.302694,' win'
0.287671,0.626794,0.492723,0.10935,' loss'
0.76484,0.38756,0.615385,0.137876,' win'
0.484018,0.511962,0.305613,0.193344,' loss'
0.442922,0.296651,0.334719,0.510301,' win'
0.60274,0.363636,0.160083,0.123613,' win'
0.429224,0.416268,0.403326,0.093502,' loss'
0.486301,0.277512,0.201663,0.543582,' win'
0.442922,0.703349,0.648649,0.37401,' loss'
0.123288,0.291866,0.544699,0.423138,' loss'
0.442922,0.598086,0.561331,0.288431,' win'
0.196347,0.311005,0.357588,0.209192,' loss'
0.415525,0.483254,0.399168,0.213946,' win'
0.486301,0.679426,0.390852,0.339144,' win'
0.399543,0.650718,0.288981,0.477021,' loss'
0.577626,0.296651,0.31185,0.223455,' win'
0.570776,0.732057,0.617464,0.413629,' loss'
0.502283,0.253589,0.403326,0.204437,' win'
0.347032,0.488038,0.66736,0.613312,' loss'
0.486301,0.416268,0.476091,0.503962,' win'
0.40411,0.181818,0.295218,0.231379,' loss'
0.267123,0.444976,0.338877,0.597464,' loss'
0.627854,0.277512,0.648649,0.286846,' win'
0.383562,0.315789,0.365904,0.158479,' loss'
0.488584,0.583732,0.313929,0.545166,' win'
0.557078,0.411483,0.528067,0.339144,' win'
0.376712,0.30622,0.66736,0.310618,' loss'
0.36758,0.454545,0.461538,0.136292,' win'
0.319635,0.516746,0.297297,0.633914,' loss'
0.351598,0.38756,0.384615,0.180666,' win'
