Team, Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT,stl_PCT, blk_PCT, opp_Team, opp_Efg_pct, opp_Turnover_PCT, opp_orb_pct, opp_ft_rate, opp_ast_PCT,opp_stl_PCT, opp_blk_PCT, class
UTA, .500, 15.4, 20.9, .188,  home,  48.6,  9.6,  15.5, ATL,  .361,  13.7,  11.5,  .096,  42.3,  8.5,  8.7,  win
NYK,  .439,  7.0,  19.2,  .163,  away,  70.3,  9.1,  10.3, CHO, .488, 9.2, 21.7, .363,  45.7,  3.0,  13.6,  loss
CHO, .488, 9.2, 21.7, .363,  home,  45.7,  3.0,  13.6, NYK,  .439,  7.0,  19.2,  .163,  70.3,  9.1,  10.3,  win
MIN,  .517,  12.1,  19.5,  .112,  away,  53.7,  8.4,  5.1, GSW, .623, 16.9, 33.3, .173,  55.6,  9.5,  14.8,  loss
GSW, .623, 16.9, 33.3, .173,  home,  55.6,  9.5,  14.8, MIN,  .517,  12.1,  19.5,  .112,  53.7,  8.4,  5.1,  win
MEM,  .568,  6.4,  6.1,  .370,  away,  62.2,  5.5,  10.0, MIA, .562, 8.9, 20.0, .198,  45.0,  3.3,  12.5,  win
MIA, .562, 8.9, 20.0, .198,  home,  45.0,  3.3,  12.5, MEM,  .568,  6.4,  6.1,  .370,  62.2,  5.5,  10.0,  loss
DET,  .457,  8.2,  15.4,  .159,  away,  29.7,  7.8,  1.7, OKC, .554, 9.6, 27.8, .169,  54.8,  4.4,  4.8,  loss
OKC, .554, 9.6, 27.8, .169,  home,  54.8,  4.4,  4.8, DET,  .457,  8.2,  15.4,  .159,  29.7,  7.8,  1.7,  win
SAS,  .593,  13.8,  17.6,  .307,  away,  55.0,  7.5,  9.1, WAS, .511, 11.3, 27.3, .114,  50.0,  11.8,  2.0,  win
WAS, .511, 11.3, 27.3, .114,  home,  50.0,  11.8,  2.0, SAS,  .593,  13.8,  17.6,  .307,  55.0,  7.5,  9.1,  loss
SAC,  .610,  12.0,  21.4,  .198,  away,  52.2,  11.2,  6.3, BRK, .529, 13.9, 20.0, .149,  50.0,  7.2,  1.6,  win
BRK, .529, 13.9, 20.0, .149,  home,  50.0,  7.2,  1.6, SAC,  .610,  12.0,  21.4,  .198,  52.2,  11.2,  6.3,  loss
NOP,  .422,  13.3,  22.2,  .208,  away,  56.7,  9.4,  6.0, DAL, .481, 12.3, 25.6, .221,  59.4,  8.2,  5.3,  loss
DAL, .481, 12.3, 25.6, .221,  home,  59.4,  8.2,  5.3, NOP,  .422,  13.3,  22.2,  .208,  56.7,  9.4,  6.0,  win
LAC,  .343,  19.6,  13.3,  .314,  away,  50.0,  9.7,  5.5, IND, .462, 12.0, 27.7, .065,  65.0,  8.6,  8.7,  loss
IND, .462, 12.0, 27.7, .065,  home,  65.0,  8.6,  8.7, LAC,  .343,  19.6,  13.3,  .314,  50.0,  9.7,  5.5,  win
ATL,  .511,  11.5,  15.6,  .045,  away,  64.1,  5.3,  8.0, LAL, .484, 8.0, 32.6, .179,  47.6,  7.4,  3.8,  loss
LAL, .484, 8.0, 32.6, .179,  home,  47.6,  7.4,  3.8, ATL,  .511,  11.5,  15.6,  .045,  64.1,  5.3,  8.0,  win
MIL,  .523,  10.4,  21.7,  .163,  away,  58.5,  6.3,  9.4, ORL, .451, 6.6, 18.9, .141,  63.2,  6.3,  8.1,  win
ORL, .451, 6.6, 18.9, .141,  home,  63.2,  6.3,  8.1, MIL,  .523,  10.4,  21.7,  .163,  58.5,  6.3,  9.4,  loss
CLE,  .478,  7.9,  27.5,  .261,  away,  50.0,  5.2,  5.2, PHI, .549, 14.2, 28.9, .076,  67.4,  5.2,  9.6,  win
PHI, .549, 14.2, 28.9, .076,  home,  67.4,  5.2,  9.6, CLE,  .478,  7.9,  27.5,  .261,  50.0,  5.2,  5.2,  loss
DEN,  .511,  10.4,  21.3,  .326,  away,  53.8,  4.9,  1.6, PHO, .466, 9.5, 18.8, .348,  30.6,  4.9,  11.7,  win
PHO, .466, 9.5, 18.8, .348,  home,  30.6,  4.9,  11.7, DEN,  .511,  10.4,  21.3,  .326,  53.8,  4.9,  1.6,  loss
HOU,  .665,  10.4,  20.6,  .256,  away,  56.5,  7.2,  16.0, POR, .554, 12.8, 21.6, .265,  60.0,  7.2,  4.3,  win
POR, .554, 12.8, 21.6, .265,  home,  60.0,  7.2,  4.3, HOU,  .665,  10.4,  20.6,  .256,  56.5,  7.2,  16.0,  loss
ATL,  .459,  15.4,  29.2,  .244,  away,  55.6,  11.0,  8.0, GSW, .506, 12.8, 15.9, .224,  67.6,  6.0,  17.5,  loss
GSW, .506, 12.8, 15.9, .224,  home,  67.6,  6.0,  17.5, ATL,  .459,  15.4,  29.2,  .244,  55.6,  11.0,  8.0,  win
CHO,  .494,  12.0,  20.9,  .280,  away,  66.7,  3.1,  6.7, MEM, .444, 11.2, 17.4, .067,  58.3,  10.3,  7.1,  win
MEM, .444, 11.2, 17.4, .067,  home,  58.3,  10.3,  7.1, CHO,  .494,  12.0,  20.9,  .280,  66.7,  3.1,  6.7,  loss
BOS,  .548,  8.7,  15.0,  .253,  away,  65.0,  4.1,  6.0, MIA, .513, 12.1, 17.1, .275,  63.2,  6.2,  3.6,  win
MIA, .513, 12.1, 17.1, .275,  home,  63.2,  6.2,  3.6, BOS,  .548,  8.7,  15.0,  .253,  65.0,  4.1,  6.0,  loss
UTA,  .532,  11.3,  29.3,  .354,  away,  47.5,  9.7,  4.8, MIN, .488, 13.2, 25.0, .296,  72.2,  8.6,  3.3,  win
MIN, .488, 13.2, 25.0, .296,  home,  72.2,  8.6,  3.3, UTA,  .532,  11.3,  29.3,  .354,  47.5,  9.7,  4.8,  loss
OKC,  .543,  12.3,  37.8,  .130,  away,  54.3,  4.3,  9.7, NYK, .429, 4.6, 25.0, .275,  55.6,  9.6,  15.7,  win
NYK, .429, 4.6, 25.0, .275,  home,  55.6,  9.6,  15.7, OKC,  .543,  12.3,  37.8,  .130,  54.3,  4.3,  9.7,  loss
PHI,  .500,  13.2,  26.1,  .105,  away,  75.0,  9.8,  6.9, TOR, .630, 11.7, 23.5, .325,  52.4,  12.0,  15.4,  loss
TOR, .630, 11.7, 23.5, .325,  home,  52.4,  12.0,  15.4, PHI,  .500,  13.2,  26.1,  .105,  75.0,  9.8,  6.9,  win
SAC,  .425,  16.1,  25.5,  .172,  away,  52.6,  14.1,  6.7, WAS, .471, 19.3, 26.2, .247,  62.9,  10.3,  9.7,  loss
WAS, .471, 19.3, 26.2, .247,  home,  62.9,  10.3,  9.7, SAC,  .425,  16.1,  25.5,  .172,  52.6,  14.1,  6.7,  win
LAC,  .482,  11.2,  19.3,  .156,  away,  45.7,  8.2,  4.5, BRK, .495, 9.8, 13.2, .231,  48.9,  8.2,  4.3,  loss
BRK, .495, 9.8, 13.2, .231,  home,  48.9,  8.2,  4.3, LAC,  .482,  11.2,  19.3,  .156,  45.7,  8.2,  4.5,  win
DET,  .554,  10.2,  20.5,  .109,  away,  46.7,  7.4,  7.8, CHO, .455, 13.0, 12.5, .231,  67.7,  7.4,  7.8,  win
CHO, .455, 13.0, 12.5, .231,  home,  67.7,  7.4,  7.8, DET,  .554,  10.2,  20.5,  .109,  46.7,  7.4,  7.8,  loss
CLE,  .520,  17.7,  17.5,  .307,  away,  53.1,  7.0,  9.0, MIL, .576, 15.0, 26.3, .221,  58.7,  15.1,  16.7,  loss
MIL, .576, 15.0, 26.3, .221,  home,  58.7,  15.1,  16.7, CLE,  .520,  17.7,  17.5,  .307,  53.1,  7.0,  9.0,  win
LAL,  .454,  11.2,  18.0,  .103,  away,  70.3,  8.5,  8.8, NOP, .477, 7.5, 25.5, .239,  63.2,  10.6,  5.3,  loss
NOP, .477, 7.5, 25.5, .239,  home,  63.2,  10.6,  5.3, LAL,  .454,  11.2,  18.0,  .103,  70.3,  8.5,  8.8,  win
ORL,  .488,  12.5,  20.5,  .128,  away,  64.1,  12.9,  7.1, SAS, .401, 17.1, 24.4, .289,  67.9,  9.7,  5.6,  win
SAS, .401, 17.1, 24.4, .289,  home,  67.9,  9.7,  5.6, ORL,  .488,  12.5,  20.5,  .128,  64.1,  12.9,  7.1,  loss
HOU,  .467,  6.5,  30.0,  .176,  away,  37.8,  5.7,  13.0, UTA, .655, 8.5, 17.9, .311,  56.1,  4.5,  8.2,  loss
UTA, .655, 8.5, 17.9, .311,  home,  56.1,  4.5,  8.2, HOU,  .467,  6.5,  30.0,  .176,  37.8,  5.7,  13.0,  win
DET,  .603,  10.3,  35.1,  .184,  away,  58.3,  4.3,  16.3, BOS, .522, 4.8, 18.8, .209,  65.0,  6.5,  4.5,  win
BOS, .522, 4.8, 18.8, .209,  home,  65.0,  6.5,  4.5, DET,  .603,  10.3,  35.1,  .184,  58.3,  4.3,  16.3,  loss
LAL,  .420,  18.8,  36.0,  .346,  away,  51.5,  11.8,  4.3, CHI, .374, 11.9, 25.0, .242,  68.8,  14.8,  15.1,  win
CHI, .374, 11.9, 25.0, .242,  home,  68.8,  14.8,  15.1, LAL,  .420,  18.8,  36.0,  .346,  51.5,  11.8,  4.3,  loss
SAS,  .542,  11.9,  19.4,  .239,  away,  48.5,  8.3,  12.8, DAL, .494, 11.7, 18.6, .143,  48.5,  5.9,  5.8,  win
DAL, .494, 11.7, 18.6, .143,  home,  48.5,  5.9,  5.8, SAS,  .542,  11.9,  19.4,  .239,  48.5,  8.3,  12.8,  loss
MIA,  .489,  5.4,  21.2,  .161,  away,  63.4,  13.9,  10.1, DEN, .456, 15.8, 27.5, .165,  73.7,  3.0,  10.1,  win
DEN, .456, 15.8, 27.5, .165,  home,  73.7,  3.0,  10.1, MIA,  .489,  5.4,  21.2,  .161,  63.4,  13.9,  10.1,  loss
NYK,  .522,  11.8,  29.3,  .121,  away,  58.5,  8.5,  5.2, MIN, .468, 13.7, 28.9, .416,  50.0,  9.5,  8.5,  win
MIN, .468, 13.7, 28.9, .416,  home,  50.0,  9.5,  8.5, NYK,  .522,  11.8,  29.3,  .121,  58.5,  8.5,  5.2,  loss
WAS,  .500,  9.1,  22.4,  .173,  away,  56.8,  7.4,  4.6, OKC, .547, 10.7, 19.6, .232,  60.9,  9.2,  5.7,  loss
OKC, .547, 10.7, 19.6, .232,  home,  60.9,  9.2,  5.7, WAS,  .500,  9.1,  22.4,  .173,  56.8,  7.4,  4.6,  win
ATL,  .556,  17.6,  20.0,  .090,  away,  44.4,  8.9,  8.8, PHO, .506, 13.0, 28.3, .213,  37.5,  10.8,  6.3,  loss
PHO, .506, 13.0, 28.3, .213,  home,  37.5,  10.8,  6.3, ATL,  .556,  17.6,  20.0,  .090,  44.4,  8.9,  8.8,  win
IND,  .542,  14.6,  13.3,  .431,  away,  52.8,  3.2,  6.5, POR, .606, 5.5, 33.3, .181,  56.9,  13.8,  3.4,  loss
POR, .606, 5.5, 33.3, .181,  home,  56.9,  13.8,  3.4, IND,  .542,  14.6,  13.3,  .431,  52.8,  3.2,  6.5,  win
MEM,  .512,  14.0,  27.3,  .272,  away,  44.4,  14.3,  2.7, TOR, .667, 17.7, 35.7, .406,  60.5,  8.8,  5.6,  loss
TOR, .667, 17.7, 35.7, .406,  home,  60.5,  8.8,  5.6, MEM,  .512,  14.0,  27.3,  .272,  44.4,  14.3,  2.7,  win
MIL,  .544,  16.3,  33.3,  .300,  away,  63.9,  8.4,  20.4, BRK, .449, 15.0, 26.1, .146,  58.8,  9.4,  19.6,  win
BRK, .449, 15.0, 26.1, .146,  home,  58.8,  9.4,  19.6, MIL,  .544,  16.3,  33.3,  .300,  63.9,  8.4,  20.4,  loss
DAL,  .424,  10.5,  20.5,  .163,  away,  56.3,  6.5,  3.6, CHO, .507, 10.2, 11.1, .297,  68.6,  5.4,  10.9,  loss
CHO, .507, 10.2, 11.1, .297,  home,  68.6,  5.4,  10.9, DAL,  .424,  10.5,  20.5,  .163,  56.3,  6.5,  3.6,  win
LAC,  .545,  9.9,  31.8,  .180,  away,  78.6,  7.4,  6.7, CLE, .471, 17.3, 15.4, .420,  42.9,  5.3,  5.2,  win
CLE, .471, 17.3, 15.4, .420,  home,  42.9,  5.3,  5.2, LAC,  .545,  9.9,  31.8,  .180,  78.6,  7.4,  6.7,  loss
HOU,  .509,  13.6,  26.8,  .204,  away,  54.2,  9.1,  6.7, GSW, .471, 12.4, 24.1, .279,  72.1,  9.9,  10.9,  win
GSW, .471, 12.4, 24.1, .279,  home,  72.1,  9.9,  10.9, HOU,  .509,  13.6,  26.8,  .204,  54.2,  9.1,  6.7,  loss
ORL,  .486,  16.2,  18.4,  .297,  away,  45.5,  5.4,  14.8, MEM, .462, 9.9, 18.6, .278,  54.5,  9.7,  18.0,  loss
MEM, .462, 9.9, 18.6, .278,  home,  54.5,  9.7,  18.0, ORL,  .486,  16.2,  18.4,  .297,  45.5,  5.4,  14.8,  win
MIA,  .558,  6.0,  33.3,  .174,  away,  36.4,  8.2,  4.7, UTA, .664, 12.0, 15.6, .178,  60.0,  5.9,  11.9,  win
UTA, .664, 12.0, 15.6, .178,  home,  60.0,  5.9,  11.9, MIA,  .558,  6.0,  33.3,  .174,  36.4,  8.2,  4.7,  loss
DET,  .635,  13.7,  29.7,  .090,  away,  58.3,  4.2,  4.7, ATL, .398, 6.7, 12.2, .170,  68.8,  6.3,  3.3,  win
ATL, .398, 6.7, 12.2, .170,  home,  68.8,  6.3,  3.3, DET,  .635,  13.7,  29.7,  .090,  58.3,  4.2,  4.7,  loss
SAC,  .409,  12.4,  29.2,  .227,  away,  66.7,  9.5,  16.7, BOS, .472, 12.1, 22.9, .159,  69.4,  10.6,  14.5,  loss
BOS, .472, 12.1, 22.9, .159,  home,  69.4,  10.6,  14.5, SAC,  .409,  12.4,  29.2,  .227,  66.7,  9.5,  16.7,  win
CLE,  .602,  17.1,  15.4,  .060,  away,  66.7,  5.2,  1.3, CHI, .505, 10.4, 37.2, .146,  66.0,  11.3,  7.0,  loss
CHI, .505, 10.4, 37.2, .146,  home,  66.0,  11.3,  7.0, CLE,  .602,  17.1,  15.4,  .060,  66.7,  5.2,  1.3,  win
HOU,  .608,  10.0,  25.0,  .239,  away,  55.6,  11.2,  9.6, DEN, .486, 12.6, 43.6, .087,  47.8,  5.1,  7.8,  win
DEN, .486, 12.6, 43.6, .087,  home,  47.8,  5.1,  7.8, HOU,  .608,  10.0,  25.0,  .239,  55.6,  11.2,  9.6,  loss
LAC,  .568,  8.7,  28.6,  .159,  away,  60.0,  6.5,  10.8, NOP, .488, 10.5, 22.2, .153,  53.8,  5.4,  6.3,  win
NOP, .488, 10.5, 22.2, .153,  home,  53.8,  5.4,  6.3, LAC,  .568,  8.7,  28.6,  .159,  60.0,  6.5,  10.8,  loss
MIN,  .523,  12.4,  28.9,  .250,  away,  61.0,  6.1,  10.9, NYK, .547, 13.1, 26.8, .279,  63.4,  9.1,  10.0,  loss
NYK, .547, 13.1, 26.8, .279,  home,  63.4,  9.1,  10.0, MIN,  .523,  12.4,  28.9,  .250,  61.0,  6.1,  10.9,  win
ORL,  .558,  10.1,  18.4,  .231,  away,  64.9,  8.8,  4.8, PHI, .426, 9.1, 27.3, .074,  66.7,  3.3,  11.5,  win
PHI, .426, 9.1, 27.3, .074,  home,  66.7,  3.3,  11.5, ORL,  .558,  10.1,  18.4,  .231,  64.9,  8.8,  4.8,  loss
WAS,  .549,  16.8,  26.5,  .198,  away,  61.0,  13.6,  5.0, SAS, .538, 13.7, 26.1, .263,  69.2,  11.5,  5.7,  loss
SAS, .538, 13.7, 26.1, .263,  home,  69.2,  11.5,  5.7, WAS,  .549,  16.8,  26.5,  .198,  61.0,  13.6,  5.0,  win
LAL,  .376,  13.7,  33.9,  .108,  away,  50.0,  6.5,  3.7, TOR, .614, 10.1, 20.6, .133,  55.6,  8.7,  7.5,  loss
TOR, .614, 10.1, 20.6, .133,  home,  55.6,  8.7,  7.5, LAL,  .376,  13.7,  33.9,  .108,  50.0,  6.5,  3.7,  win
MIN,  .500,  8.0,  27.5,  .179,  away,  66.7,  9.2,  15.4, CHO, .505, 11.1, 26.0, .178,  68.2,  5.5,  10.1,  win
CHO, .505, 11.1, 26.0, .178,  home,  68.2,  5.5,  10.1, MIN,  .500,  8.0,  27.5,  .179,  66.7,  9.2,  15.4,  loss
CHI,  .472,  20.0,  27.5,  .211,  away,  28.1,  4.5,  8.9, DAL, .534, 9.5, 28.9, .161,  77.5,  12.4,  3.4,  loss
DAL, .534, 9.5, 28.9, .161,  home,  77.5,  12.4,  3.4, CHI,  .472,  20.0,  27.5,  .211,  28.1,  4.5,  8.9,  win
PHO,  .511,  12.3,  30.4,  .176,  away,  58.5,  8.0,  3.5, GSW, .718, 15.5, 21.4, .333,  75.5,  9.0,  8.5,  loss
GSW, .718, 15.5, 21.4, .333,  home,  75.5,  9.0,  8.5, PHO,  .511,  12.3,  30.4,  .176,  58.5,  8.0,  3.5,  win
LAL,  .475,  16.1,  32.6,  .284,  away,  45.7,  7.6,  6.9, MEM, .523, 10.4, 31.8, .125,  78.0,  14.2,  11.7,  loss
MEM, .523, 10.4, 31.8, .125,  home,  78.0,  14.2,  11.7, LAL,  .475,  16.1,  32.6,  .284,  45.7,  7.6,  6.9,  win
BRK,  .434,  11.7,  20.4,  .264,  away,  61.8,  5.8,  8.2, MIL, .506, 9.8, 16.3, .306,  62.5,  8.6,  20.0,  loss
MIL, .506, 9.8, 16.3, .306,  home,  62.5,  8.6,  20.0, BRK,  .434,  11.7,  20.4,  .264,  61.8,  5.8,  8.2,  win
BOS,  .553,  10.1,  16.7,  .303,  away,  57.9,  5.5,  7.0, PHI, .559, 14.6, 20.5, .276,  57.1,  5.5,  6.0,  win
PHI, .559, 14.6, 20.5, .276,  home,  57.1,  5.5,  6.0, BOS,  .553,  10.1,  16.7,  .303,  57.9,  5.5,  7.0,  loss
MIA,  .477,  12.3,  18.6,  .116,  away,  60.5,  6.4,  9.2, POR, .455, 7.4, 24.0, .202,  52.8,  6.4,  14.1,  loss
POR, .455, 7.4, 24.0, .202,  home,  52.8,  6.4,  14.1, MIA,  .477,  12.3,  18.6,  .116,  60.5,  6.4,  9.2,  win
ATL,  .438,  16.0,  26.5,  .080,  away,  60.0,  7.3,  7.4, TOR, .647, 11.0, 32.4, .098,  52.8,  14.6,  11.7,  loss
TOR, .647, 11.0, 32.4, .098,  home,  52.8,  14.6,  11.7, ATL,  .438,  16.0,  26.5,  .080,  60.0,  7.3,  7.4,  win
DEN,  .524,  13.6,  17.5,  .133,  away,  51.4,  7.6,  9.4, UTA, .506, 9.1, 18.9, .333,  57.1,  8.7,  5.1,  loss
UTA, .506, 9.1, 18.9, .333,  home,  57.1,  8.7,  5.1, DEN,  .524,  13.6,  17.5,  .133,  51.4,  7.6,  9.4,  win
ORL,  .576,  10.5,  10.5,  .089,  away,  54.8,  8.8,  11.9, DET, .500, 11.6, 22.2, .070,  42.1,  8.8,  5.4,  win
DET, .500, 11.6, 22.2, .070,  home,  42.1,  8.8,  5.4, ORL,  .576,  10.5,  10.5,  .089,  54.8,  8.8,  11.9,  loss
IND,  .525,  8.7,  12.5,  .354,  away,  53.8,  9.4,  3.9, LAC, .506, 17.6, 34.0, .247,  52.8,  5.2,  10.8,  win
LAC, .506, 17.6, 34.0, .247,  home,  52.8,  5.2,  10.8, IND,  .525,  8.7,  12.5,  .354,  53.8,  9.4,  3.9,  loss
SAC,  .366,  9.0,  29.0,  .278,  away,  58.1,  13.0,  8.5, NYK, .506, 15.4, 29.8, .193,  51.3,  5.0,  14.5,  loss
NYK, .506, 15.4, 29.8, .193,  home,  51.3,  5.0,  14.5, SAC,  .366,  9.0,  29.0,  .278,  58.1,  13.0,  8.5,  win
NOP,  .398,  9.4,  20.0,  .143,  away,  41.7,  7.8,  9.8, OKC, .494, 13.0, 22.0, .146,  58.5,  6.8,  7.1,  loss
OKC, .494, 13.0, 22.0, .146,  home,  58.5,  6.8,  7.1, NOP,  .398,  9.4,  20.0,  .143,  41.7,  7.8,  9.8,  win
OKC,  .525,  17.1,  21.6,  .225,  away,  70.3,  9.0,  9.1, ATL, .487, 16.5, 16.7, .312,  76.5,  13.0,  6.1,  win
ATL, .487, 16.5, 16.7, .312,  home,  76.5,  13.0,  6.1, OKC,  .525,  17.1,  21.6,  .225,  70.3,  9.0,  9.1,  loss
WAS,  .565,  9.1,  17.8,  .152,  away,  57.8,  17.0,  9.3, BRK, .562, 18.2, 32.5, .272,  62.5,  5.0,  5.2,  win
BRK, .562, 18.2, 32.5, .272,  home,  62.5,  5.0,  5.2, WAS,  .565,  9.1,  17.8,  .152,  57.8,  17.0,  9.3,  loss
POR,  .532,  8.2,  22.2,  .140,  away,  55.6,  9.3,  13.3, CHI, .464, 13.1, 34.9, .398,  45.7,  8.3,  15.9,  win
CHI, .464, 13.1, 34.9, .398,  home,  45.7,  8.3,  15.9, POR,  .532,  8.2,  22.2,  .140,  55.6,  9.3,  13.3,  loss
CHO,  .525,  11.6,  25.7,  .329,  away,  52.5,  2.2,  9.4, DAL, .489, 6.7, 17.0, .157,  62.2,  4.3,  3.3,  win
DAL, .489, 6.7, 17.0, .157,  home,  62.2,  4.3,  3.3, CHO,  .525,  11.6,  25.7,  .329,  52.5,  2.2,  9.4,  loss
IND,  .429,  12.2,  19.1,  .388,  away,  57.1,  9.5,  7.5, GSW, .587, 8.7, 34.0, .192,  83.3,  11.4,  18.6,  loss
GSW, .587, 8.7, 34.0, .192,  home,  83.3,  11.4,  18.6, IND,  .429,  12.2,  19.1,  .388,  57.1,  9.5,  7.5,  win
BOS,  .480,  9.5,  20.4,  .111,  away,  64.3,  7.0,  10.5, HOU, .526, 15.1, 17.9, .355,  58.8,  8.1,  10.4,  loss
HOU, .526, 15.1, 17.9, .355,  home,  58.8,  8.1,  10.4, BOS,  .480,  9.5,  20.4,  .111,  64.3,  7.0,  10.5,  win
UTA,  .556,  11.5,  28.2,  .225,  away,  68.4,  5.6,  9.6, LAL, .477, 9.3, 34.9, .207,  38.5,  8.9,  2.1,  win
LAL, .477, 9.3, 34.9, .207,  home,  38.5,  8.9,  2.1, UTA,  .556,  11.5,  28.2,  .225,  68.4,  5.6,  9.6,  loss
SAS,  .473,  12.4,  25.0,  .097,  away,  65.0,  6.3,  10.2, MIL, .452, 13.7, 17.1, .411,  53.3,  4.2,  10.8,  win
MIL, .452, 13.7, 17.1, .411,  home,  53.3,  4.2,  10.8, SAS,  .473,  12.4,  25.0,  .097,  65.0,  6.3,  10.2,  loss
MEM,  .466,  11.0,  21.3,  .125,  away,  54.8,  7.2,  6.0, NOP, .444, 9.2, 11.1, .202,  53.8,  6.3,  10.0,  win
NOP, .444, 9.2, 11.1, .202,  home,  53.8,  6.3,  10.0, MEM,  .466,  11.0,  21.3,  .125,  54.8,  7.2,  6.0,  loss
DEN,  .526,  17.3,  23.8,  .342,  away,  48.6,  13.2,  14.5, PHI, .471, 15.0, 25.5, .198,  57.1,  12.2,  20.4,  win
PHI, .471, 15.0, 25.5, .198,  home,  57.1,  12.2,  20.4, DEN,  .526,  17.3,  23.8,  .342,  48.6,  13.2,  14.5,  loss
CLE,  .560,  12.7,  36.1,  .262,  away,  52.5,  4.3,  5.4, TOR, .506, 6.5, 22.2, .261,  57.9,  8.6,  9.6,  win
TOR, .506, 6.5, 22.2, .261,  home,  57.9,  8.6,  9.6, CLE,  .560,  12.7,  36.1,  .262,  52.5,  4.3,  5.4,  loss
CHI,  .453,  13.6,  20.5,  .307,  away,  45.5,  6.4,  10.4, DET, .500, 8.5, 20.0, .159,  60.0,  10.7,  8.3,  loss
DET, .500, 8.5, 20.0, .159,  home,  60.0,  10.7,  8.3, CHI,  .453,  13.6,  20.5,  .307,  45.5,  6.4,  10.4,  win
PHI,  .476,  14.6,  18.0,  .159,  away,  65.6,  5.1,  10.1, MEM, .395, 11.4, 25.0, .326,  54.5,  8.1,  12.2,  loss
MEM, .395, 11.4, 25.0, .326,  home,  54.5,  8.1,  12.2, PHI,  .476,  14.6,  18.0,  .159,  65.6,  5.1,  10.1,  win
NYK,  .526,  8.7,  37.5,  .112,  away,  45.8,  6.4,  9.4, MIA, .489, 9.0, 31.4, .180,  55.3,  8.6,  5.5,  win
MIA, .489, 9.0, 31.4, .180,  home,  55.3,  8.6,  5.5, NYK,  .526,  8.7,  37.5,  .112,  45.8,  6.4,  9.4,  loss
SAS,  .601,  11.8,  9.1,  .216,  away,  53.8,  8.8,  4.8, MIN, .482, 14.3, 25.6, .146,  52.8,  4.4,  4.0,  win
MIN, .482, 14.3, 25.6, .146,  home,  52.8,  4.4,  4.0, SAS,  .601,  11.8,  9.1,  .216,  53.8,  8.8,  4.8,  loss
PHO,  .500,  15.2,  29.3,  .250,  away,  35.9,  5.2,  0.0, UTA, .575, 14.7, 17.1, .384,  63.9,  7.3,  10.6,  loss
UTA, .575, 14.7, 17.1, .384,  home,  63.9,  7.3,  10.6, PHO,  .500,  15.2,  29.3,  .250,  35.9,  5.2,  0.0,  win
ORL,  .590,  10.0,  20.0,  .313,  away,  55.8,  7.0,  17.1, WAS, .532, 8.8, 22.2, .183,  45.5,  5.0,  3.5,  win
WAS, .532, 8.8, 22.2, .183,  home,  45.5,  5.0,  3.5, ORL,  .590,  10.0,  20.0,  .313,  55.8,  7.0,  17.1,  loss
MIA,  .494,  15.3,  19.5,  .200,  away,  58.8,  6.5,  8.7, ATL, .511, 12.9, 35.9, .148,  62.8,  9.7,  17.0,  loss
ATL, .511, 12.9, 35.9, .148,  home,  62.8,  9.7,  17.0, MIA,  .494,  15.3,  19.5,  .200,  58.8,  6.5,  8.7,  win
DEN,  .452,  13.0,  44.8,  .152,  away,  42.9,  7.0,  3.4, BRK, .535, 13.2, 23.8, .294,  43.9,  10.9,  7.4,  loss
BRK, .535, 13.2, 23.8, .294,  home,  43.9,  10.9,  7.4, DEN,  .452,  13.0,  44.8,  .152,  42.9,  7.0,  3.4,  win
DET,  .404,  11.5,  13.2,  .056,  away,  61.8,  3.1,  11.9, CHO, .375, 4.7, 9.1, .239,  43.3,  7.2,  3.2,  loss
CHO, .375, 4.7, 9.1, .239,  home,  43.3,  7.2,  3.2, DET,  .404,  11.5,  13.2,  .056,  61.8,  3.1,  11.9,  win
SAC,  .619,  13.1,  16.2,  .190,  away,  59.6,  10.2,  6.3, DAL, .474, 18.7, 20.9, .192,  53.1,  7.2,  8.1,  win
DAL, .474, 18.7, 20.9, .192,  home,  53.1,  7.2,  8.1, SAC,  .619,  13.1,  16.2,  .190,  59.6,  10.2,  6.3,  loss
LAL,  .420,  21.4,  27.5,  .253,  away,  41.2,  12.1,  6.9, HOU, .622, 16.2, 37.5, .181,  68.6,  18.7,  3.0,  loss
HOU, .622, 16.2, 37.5, .181,  home,  68.6,  18.7,  3.0, LAL,  .420,  21.4,  27.5,  .253,  41.2,  12.1,  6.9,  win
GSW,  .511,  8.9,  28.6,  .270,  away,  76.2,  11.5,  7.6, LAC, .435, 11.2, 33.3, .196,  41.7,  3.1,  3.4,  win
LAC, .435, 11.2, 33.3, .196,  home,  41.7,  3.1,  3.4, GSW,  .511,  8.9,  28.6,  .270,  76.2,  11.5,  7.6,  loss
POR,  .535,  13.8,  21.7,  .188,  away,  67.6,  7.2,  7.5, MIL, .584, 9.7, 12.8, .325,  47.5,  8.3,  15.6,  loss
MIL, .584, 9.7, 12.8, .325,  home,  47.5,  8.3,  15.6, POR,  .535,  13.8,  21.7,  .188,  67.6,  7.2,  7.5,  win
CLE,  .625,  11.4,  25.0,  .325,  away,  59.0,  11.7,  7.1, NYK, .466, 14.6, 26.5, .149,  62.9,  6.4,  7.5,  win
NYK, .466, 14.6, 26.5, .149,  home,  62.9,  6.4,  7.5, CLE,  .625,  11.4,  25.0,  .325,  59.0,  11.7,  7.1,  loss
