Team, score,  Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT, stl_PCT, blk_PCT, class
ORL, 96,.416,9.8,29.4,.247, home, 58.8, 5.3, 4.9, loss
OKC, 103, .447, 8.7, 25.5, .202, away, 48.7, 7.0, 5.0, win
PHI, 97,.470,12.0,11.1,.214, home, 58.3, 5.0, 13.9, loss
SAC, 113, .547, 11.8, 24.4, .221, away, 54.5, 5.2, 8.2, win
PHO, 94,.494,16.8,24.4,.234, home, 55.6, 6.2, 4.6, loss
DET, 91, .440, 12.2, 17.8, .202, away, 48.6, 8.4, 0.0, loss
TOR, 109,.494,10.0,30.4,.279, home, 41.5, 8.4, 0.0, win
WAS, 99, .457, 15.7, 24.0, .138, away, 62.5, 13.5, 6.5, loss
ATL, 114,.568,18.0,33.3,.159, home, 63.6, 12.6, 9.5, win
BOS, 99, .553, 11.3, 7.5, .197, away, 57.9, 6.4, 9.0, loss
CHI, 105,.451,10.2,35.3,.239, home, 69.4, 5.3, 1.9, win
LAC, 114, .451, 5.9, 27.8, .352, away, 32.4, 9.9, 6.0, win
POR, 106,.482,12.4,21.4,.282, home, 46.2, 4.0, 6.5, loss
SAS, 102, .494, 9.0, 20.9, .304, away, 63.9, 11.0, 16.0, win
SAC, 94,.443,14.7,16.2,.457, home, 78.6, 7.7, 0.0, loss
IND, 94, .413, 10.9, 25.9, .133, away, 59.5, 7.0, 11.1, loss
BRK, 103,.494,14.3,25.5,.195, home, 52.6, 6.0, 5.4, win
HOU, 106, .579, 17.7, 15.2, .357, away, 63.6, 6.4, 2.0, win
DAL, 98,.488,9.0,14.3,.250, home, 37.1, 11.8, 5.3, loss
ORL, 82, .389, 8.2, 24.1, .084, away, 60.6, 8.4, 3.9, loss
DET, 108,.542,10.9,23.1,.053, home, 56.3, 8.4, 5.8, win
CHO, 97, .418, 7.2, 24.1, .217, away, 57.1, 10.3, 17.3, win
MIA, 91,.453,16.7,23.4,.151, home, 59.4, 2.1, 5.7, loss
GSW, 122, .533, 11.9, 19.6, .275, away, 72.7, 7.4, 2.6, win
NOP, 114,.495,10.6,23.1,.150, home, 61.7, 7.4, 7.9, loss
PHO, 110, .473, 12.2, 14.0, .223, away, 35.7, 9.5, 4.0, loss
OKC, 113,.443,16.3,27.5,.292, home, 32.5, 9.5, 4.5, win
CLE, 94, .494, 16.1, 21.4, .203, away, 60.6, 8.5, 4.1, win
TOR, 91,.411,15.5,36.7,.189, home, 34.3, 9.6, 6.4, loss
LAL, 89, .435, 13.1, 24.4, .190, away, 50.0, 6.5, 14.0, loss
UTA, 96,.453,13.1,28.9,.373, home, 45.2, 4.3, 11.5, win
IND, 101, .528, 12.4, 19.0, .091, away, 79.1, 8.6, 10.8, loss
CHI, 118,.576,11.2,34.2,.221, home, 75.6, 8.6, 8.6, win
BOS, 104, .574, 12.8, 11.1, .136, away, 64.1, 4.2, 12.8, win
CHO, 98,.462,7.9,13.6,.316, home, 68.8, 8.5, 12.0, loss
ORL, 99, .500, 17.3, 32.5, .179, away, 55.3, 6.2, 9.8, loss
CLE, 105,.472,8.2,26.0,.250, home, 47.2, 8.3, 10.7, win
POR, 115, .510, 12.3, 10.0, .153, away, 51.1, 8.7, 10.4, win
DEN, 113,.410,12.7,28.6,.310, home, 50.0, 8.7, 7.6, loss
BRK, 108, .506, 15.7, 23.4, .274, away, 62.2, 11.8, 9.1, loss
MIL, 110,.511,12.4,19.0,.227, home, 61.0, 13.8, 10.0, win
MEM, 104, .483, 11.0, 23.9, .244, away, 51.4, 3.1, 3.6, loss
NYK, 111,.566,11.4,17.1,.329, home, 60.0, 4.1, 6.6, win
ATL, 104, .524, 11.2, 14.6, .176, away, 73.8, 11.0, 11.3, win
PHI, 72,.381,18.8,8.9,.138, home, 57.1, 9.0, 7.7, loss
MIN, 103, .579, 11.6, 25.9, .314, away, 51.4, 6.7, 8.5, loss
SAC, 106,.512,11.9,27.5,.224, home, 61.5, 6.7, 10.4, win
NOP, 79, .395, 8.9, 13.7, .128, away, 43.8, 6.4, 8.5, loss
SAS, 98,.482,8.8,13.6,.217, home, 60.0, 6.4, 10.9, win
MIL, 83, .414, 11.4, 19.2, .126, away, 64.7, 10.7, 5.9, loss
DET, 98,.472,13.4,34.8,.170, home, 59.0, 8.6, 5.7, win
DAL, 92, .436, 8.7, 25.5, .198, away, 53.1, 8.7, 6.0, loss
HOU, 93,.488,15.9,23.1,.173, home, 47.1, 5.5, 7.3, win
UTA, 75, .445, 18.6, 16.7, .137, away, 62.1, 9.0, 3.6, loss
LAC, 88,.446,12.4,28.0,.169, home, 50.0, 9.0, 7.4, win
WAS, 103, .471, 12.6, 18.2, .256, away, 50.0, 8.0, 7.0, loss
MEM, 112,.528,12.3,25.6,.216, home, 61.5, 9.0, 3.3, win
SAS, 106, .512, 13.8, 31.8, .268, away, 54.1, 4.3, 8.3, win
MIA, 99,.506,11.6,16.7,.225, home, 51.4, 7.5, 9.4, loss
LAL, 96, .443, 17.7, 23.9, .218, away, 57.1, 14.2, 2.9, loss
OKC, 113,.521,15.6,25.0,.147, home, 64.4, 14.2, 10.9, win
GSW, 106, .470, 13.3, 15.2, .337, away, 77.1, 6.0, 7.5, win
PHO, 100,.456,9.8,23.4,.200, home, 51.4, 9.9, 11.1, loss
SAC, 95, .547, 18.6, 18.8, .173, away, 72.2, 10.7, 12.2, loss
ATL, 106,.487,11.5,34.7,.367, home, 72.7, 11.7, 11.5, win
CHI, 118, .567, 16.4, 31.0, .191, away, 57.8, 8.9, 13.8, win
BRK, 88,.370,12.5,26.2,.177, home, 42.4, 11.9, 4.8, loss
PHO, 98, .446, 17.0, 20.4, .274, away, 54.3, 10.4, 0.0, loss
LAC, 116,.538,14.2,12.8,.375, home, 52.5, 7.6, 5.8, win
DEN, 102, .463, 7.7, 25.6, .333, away, 42.4, 2.2, 12.5, loss
TOR, 105,.489,6.6,23.9,.216, home, 39.0, 7.7, 15.3, win
HOU, 120, .572, 6.5, 24.4, .189, away, 69.8, 5.4, 3.9, loss
CLE, 128,.614,10.2,36.4,.313, home, 51.2, 4.3, 4.3, win
NYK, 89, .448, 10.6, 17.4, .140, away, 51.4, 6.3, 11.8, loss
DET, 102,.506,9.2,22.2,.135, home, 46.3, 7.4, 7.8, win
LAL, 108, .483, 16.0, 25.6, .247, away, 35.0, 7.8, 3.4, loss
IND, 115,.529,13.1,25.0,.264, home, 46.3, 9.7, 13.1, win
SAC, 96, .410, 12.9, 18.8, .258, away, 35.3, 3.8, 7.0, loss
MIA, 108,.506,13.2,12.0,.244, home, 64.9, 9.5, 13.6, win
MEM, 80, .387, 18.6, 16.7, .293, away, 37.0, 17.4, 6.9, loss
MIN, 116,.628,19.2,29.4,.231, home, 67.4, 10.2, 9.8, win
MIL, 117, .538, 13.0, 25.0, .209, away, 68.2, 8.8, 8.9, win
NOP, 113,.494,11.5,19.1,.390, home, 63.9, 12.8, 8.5, loss
ORL, 103, .484, 9.1, 25.5, .140, away, 69.0, 7.4, 9.8, win
PHI, 101,.549,14.6,20.6,.148, home, 70.0, 5.3, 11.8, loss
GSW, 127, .618, 13.9, 21.2, .191, away, 72.0, 13.3, 8.5, win
POR, 104,.512,15.9,13.6,.186, home, 62.2, 11.4, 6.3, loss
UTA, 106, .599, 10.6, 6.3, .197, away, 57.9, 5.6, 14.3, win
SAS, 91,.474,9.6,9.8,.250, home, 57.6, 6.7, 11.1, loss
LAL, 123, .583, 13.2, 28.9, .200, away, 50.0, 10.8, 17.0, win
ATL, 116,.547,15.5,24.4,.271, home, 73.2, 9.8, 1.5, loss
CHI, 100, .475, 16.7, 34.1, .284, away, 60.0, 7.4, 12.7, loss
BOS, 107,.552,11.3,22.7,.126, home, 68.3, 10.5, 6.6, win
DET, 101, .472, 11.8, 20.0, .205, away, 56.8, 11.3, 12.2, loss
BRK, 109,.625,18.5,15.2,.184, home, 65.9, 10.3, 4.8, win
PHI, 93, .465, 15.5, 18.6, .151, away, 67.6, 8.3, 4.4, loss
CHO, 109,.576,14.2,23.7,.228, home, 64.1, 8.3, 6.3, win
OKC, 85, .435, 18.5, 23.3, .143, away, 41.2, 7.9, 6.2, win
LAC, 83,.431,15.2,16.0,.092, home, 64.7, 12.8, 7.8, loss
NOP, 83, .438, 19.3, 11.4, .148, away, 56.7, 7.8, 13.4, loss
MEM, 89,.394,14.2,25.5,.160, home, 60.6, 11.7, 10.6, win
HOU, 118, .556, 15.8, 41.3, .213, away, 59.5, 12.0, 12.3, win
NYK, 99,.482,14.3,16.7,.200, home, 48.6, 10.0, 12.2, loss
POR, 115, .475, 11.3, 18.2, .188, away, 59.5, 7.2, 9.2, loss
PHO, 118,.451,9.4,24.6,.243, home, 34.1, 9.0, 7.4, win
DAL, 81, .474, 12.8, 15.0, .104, away, 54.5, 4.5, 7.7, loss
UTA, 97,.532,11.9,18.9,.195, home, 51.4, 6.8, 5.9, win
TOR, 113, .623, 12.9, 11.8, .221, away, 48.8, 16.7, 3.2, win
WAS, 103,.604,19.5,18.2,.222, home, 50.0, 8.4, 9.6, loss
BOS, 122, .536, 7.0, 22.2, .198, away, 54.3, 4.0, 12.0, loss
CLE, 128,.571,7.4,19.4,.381, home, 58.5, 6.0, 9.4, win
OKC, 96, .460, 13.9, 29.5, .184, away, 57.1, 8.3, 10.2, loss
GSW, 122,.596,13.3,34.9,.180, home, 58.7, 9.3, 23.3, win
IND, 107, .531, 18.4, 25.6, .259, away, 76.3, 14.0, 7.3, loss
MIL, 125,.646,18.5,35.3,.232, home, 68.1, 10.0, 10.3, win
DEN, 102, .519, 17.9, 19.4, .222, away, 61.5, 10.0, 3.0, win
MIN, 99,.449,13.9,27.5,.227, home, 57.1, 8.0, 6.8, loss
SAC, 94, .519, 13.8, 26.2, .138, away, 44.7, 8.9, 1.9, loss
ORL, 102,.512,12.9,31.7,.190, home, 63.2, 5.5, 6.5, win
CHO, 99, .477, 14.2, 15.2, .198, away, 66.7, 6.8, 5.9, win
BRK, 95,.454,13.5,14.3,.184, home, 57.1, 11.7, 7.1, loss
NYK, 117, .567, 4.8, 28.9, .180, away, 69.6, 7.8, 3.3, win
CHI, 104,.488,11.1,34.1,.262, home, 40.5, 4.5, 5.9, loss
POR, 105, .525, 13.3, 15.9, .263, away, 58.3, 9.4, 5.5, win
DAL, 95,.470,11.6,16.7,.205, home, 52.9, 5.2, 6.1, loss
GSW, 97, .483, 17.4, 20.5, .163, away, 66.7, 12.7, 4.6, loss
LAL, 117,.516,13.3,34.0,.200, home, 57.8, 8.8, 9.3, win
LAC, 99, .424, 10.0, 23.9, .318, away, 59.4, 17.8, 10.3, win
MEM, 88,.423,16.1,26.5,.202, home, 83.9, 4.2, 15.5, loss
PHO, 112, .473, 12.5, 24.5, .258, away, 45.0, 6.6, 3.1, win
NOP, 111,.511,7.0,11.3,.160, home, 65.1, 6.6, 18.8, loss
MIA, 87, .438, 12.1, 24.5, .114, away, 55.9, 10.9, 8.5, loss
TOR, 96,.476,14.0,29.5,.190, home, 37.8, 7.6, 8.3, win
SAS, 100, .482, 10.6, 21.4, .241, away, 45.9, 9.8, 14.8, win
UTA, 86,.444,11.7,18.4,.188, home, 50.0, 7.6, 6.3, loss
ATL, 92, .416, 15.4, 22.2, .277, away, 68.8, 11.7, 5.0, loss
WAS, 95,.419,16.6,22.9,.350, home, 41.9, 6.9, 5.2, win
HOU, 97, .506, 22.3, 27.9, .129, away, 59.5, 8.9, 10.8, loss
ATL, 112,.576,16.6,29.5,.165, home, 64.4, 16.8, 12.2, win
DEN, 86, .367, 13.5, 29.6, .181, away, 48.4, 8.3, 3.1, loss
DET, 103,.518,12.2,22.0,.190, home, 55.0, 9.3, 13.0, win
CHI, 94, .468, 15.1, 31.7, .253, away, 50.0, 8.8, 8.3, loss
IND, 111,.605,10.8,22.9,.081, home, 58.7, 8.8, 14.8, win
SAC, 91, .452, 13.2, 26.5, .179, away, 81.8, 8.9, 6.1, loss
MIL, 117,.585,13.9,42.5,.256, home, 68.3, 13.4, 17.9, win
MIN, 92, .417, 14.9, 36.2, .262, away, 36.4, 7.5, 11.4, loss
OKC, 112,.564,11.1,31.4,.174, home, 53.3, 9.6, 13.8, win
WAS, 86, .430, 9.7, 29.8, .140, away, 32.4, 4.7, 10.0, loss
ORL, 88,.455,8.2,22.2,.218, home, 67.7, 4.7, 8.7, win
CLE, 102, .484, 13.9, 21.6, .154, away, 62.2, 9.8, 10.2, win
PHI, 101,.540,15.6,11.6,.080, home, 52.5, 8.8, 17.0, loss
LAC, 116, .566, 7.6, 17.5, .143, away, 51.1, 8.5, 12.2, win
SAS, 92,.473,15.0,17.1,.297, home, 63.3, 5.3, 7.4, loss
DEN, 123, .589, 14.8, 24.3, .286, away, 47.7, 7.0, 9.2, win
BOS, 107,.500,10.0,22.4,.189, home, 75.6, 3.0, 6.6, loss
MIL, 75, .402, 23.6, 20.0, .110, away, 46.7, 11.0, 4.0, loss
DAL, 86,.426,13.9,19.2,.125, home, 42.4, 12.1, 3.8, win
PHO, 108, .473, 14.1, 22.4, .242, away, 50.0, 7.5, 3.0, loss
LAL, 119,.511,15.3,34.1,.300, home, 53.7, 7.5, 7.0, win
POR, 100, .549, 15.3, 13.5, .310, away, 59.4, 7.6, 9.1, win
MEM, 94,.420,12.0,27.3,.321, home, 48.4, 9.8, 13.2, loss
UTA, 114, .560, 10.0, 19.4, .400, away, 55.3, 6.6, 6.3, win
NYK, 109,.554,11.6,27.0,.205, home, 42.9, 8.8, 10.0, loss
SAC, 96, .468, 8.9, 30.2, .295, away, 61.8, 4.7, 9.3, win
TOR, 91,.399,5.8,27.7,.286, home, 73.3, 7.0, 8.1, loss
ORL, 80, .441, 13.8, 12.8, .059, away, 84.8, 6.4, 8.6, loss
CHI, 112,.489,7.2,31.3,.281, home, 61.9, 7.4, 7.3, win
IND, 100, .473, 15.2, 23.1, .117, away, 57.5, 7.6, 7.7, loss
CHO, 122,.560,10.1,7.0,.333, home, 73.2, 11.5, 6.6, win
NOP, 106, .531, 17.1, 28.2, .263, away, 66.7, 8.2, 1.8, loss
GSW, 116,.589,13.6,23.8,.111, home, 77.8, 14.3, 6.8, win
DET, 82, .390, 10.5, 20.0, .220, away, 46.7, 5.4, 3.9, loss
LAC, 114,.625,10.5,6.7,.250, home, 68.3, 8.7, 10.0, win
MIA, 85, .393, 11.4, 24.5, .226, away, 38.7, 8.6, 12.3, loss
OKC, 97,.488,14.7,25.6,.165, home, 64.9, 8.6, 7.5, win
UTA, 109, .571, 9.6, 23.3, .141, away, 46.5, 10.7, 19.6, win
PHI, 84,.448,17.2,20.5,.195, home, 51.6, 5.4, 3.0, loss
HOU, 114, .627, 17.2, 17.1, .190, away, 68.3, 6.2, 10.4, win
WAS, 106,.468,11.2,34.0,.191, home, 51.3, 12.5, 11.9, loss
MIN, 110, .489, 13.3, 28.3, .217, away, 51.3, 10.8, 7.0, loss
BRK, 119,.632,18.6,16.1,.303, home, 47.6, 4.9, 7.8, win
ATL, 110, .574, 17.2, 29.7, .210, away, 53.7, 1.0, 7.0, win
CLE, 106,.429,5.2,25.0,.212, home, 56.8, 12.3, 1.9, loss
DAL, 109, .585, 11.0, 21.6, .159, away, 55.8, 12.2, 7.7, win
LAL, 97,.551,16.0,21.6,.141, home, 52.6, 6.7, 1.7, loss
DEN, 107, .571, 20.6, 20.0, .386, away, 68.6, 6.1, 6.5, loss
MEM, 108,.552,12.9,19.5,.151, home, 65.9, 14.2, 10.9, win
PHO, 121, .541, 13.7, 34.9, .326, away, 41.9, 9.8, 4.0, loss
POR, 124,.642,17.6,21.2,.247, home, 48.9, 4.9, 6.2, win
NOP, 94, .482, 9.8, 17.1, .155, away, 60.5, 5.4, 16.1, loss
SAC, 102,.531,10.0,13.2,.198, home, 61.5, 7.5, 7.9, win
CHI, 107, .500, 11.5, 18.6, .176, away, 58.5, 13.9, 4.8, loss
ATL, 115,.560,18.1,36.1,.265, home, 57.1, 7.9, 10.9, win
UTA, 98, .512, 11.8, 23.8, .171, away, 63.2, 5.4, 10.7, loss
CHO, 104,.512,7.8,12.2,.244, home, 63.2, 8.6, 6.3, win
DAL, 95, .430, 6.6, 27.7, .244, away, 58.8, 11.0, 4.9, loss
GSW, 116,.696,15.2,14.7,.176, home, 76.7, 3.3, 8.6, win
PHI, 115, .558, 14.1, 21.7, .095, away, 50.0, 10.3, 8.5, loss
IND, 122,.594,13.9,17.5,.167, home, 51.0, 8.4, 10.2, win
POR, 80, .386, 12.9, 21.2, .136, away, 51.6, 4.3, 5.5, loss
LAC, 111,.500,6.5,28.0,.276, home, 63.2, 9.6, 12.1, win
BRK, 96, .487, 16.5, 14.6, .241, away, 57.6, 8.9, 6.5, loss
NYK, 110,.533,12.3,21.4,.130, home, 56.8, 10.9, 10.9, win
TOR, 112, .584, 10.6, 20.0, .181, away, 58.1, 10.7, 15.0, win
OKC, 102,.500,17.8,28.2,.378, home, 58.1, 6.4, 8.8, loss
MIN, 123, .592, 5.7, 27.0, .230, away, 60.0, 8.7, 8.2, win
ORL, 107,.494,8.4,25.5,.271, home, 52.6, 2.2, 7.8, loss
DET, 100, .410, 9.6, 18.8, .303, away, 62.5, 10.9, 8.1, loss
PHO, 107,.500,14.9,23.8,.274, home, 52.6, 6.9, 9.0, win
HOU, 101, .538, 17.8, 21.6, .218, away, 67.6, 7.3, 6.6, win
SAS, 99,.435,9.3,21.3,.310, home, 66.7, 14.7, 10.4, loss
BOS, 93, .494, 10.8, 16.7, .160, away, 60.0, 5.5, 5.6, loss
WAS, 118,.554,9.8,44.2,.174, home, 63.0, 11.0, 14.0, win
GSW, 125, .624, 13.8, 25.0, .224, away, 71.7, 15.2, 10.3, win
DEN, 101,.473,15.1,32.7,.128, home, 68.4, 7.1, 5.5, loss
CHI, 98, .449, 9.3, 27.3, .202, away, 48.6, 7.6, 3.4, win
MIA, 95,.483,12.1,28.0,.114, home, 61.1, 8.7, 6.8, loss
NOP, 112, .489, 9.0, 22.9, .281, away, 56.4, 9.1, 9.6, win
MIL, 106,.473,9.7,23.4,.220, home, 57.5, 4.1, 7.8, loss
LAL, 101, .574, 20.1, 11.1, .216, away, 47.4, 8.2, 3.1, win
SAC, 91,.447,13.8,22.4,.176, home, 52.9, 13.3, 6.4, loss
NYK, 87, .383, 19.8, 38.2, .160, away, 57.6, 6.9, 17.5, loss
BOS, 115,.450,12.1,34.5,.378, home, 65.7, 15.8, 4.2, win
TOR, 113, .511, 4.8, 17.0, .233, away, 41.9, 8.4, 9.6, win
CHO, 111,.500,9.6,32.7,.194, home, 57.9, 1.1, 5.9, loss
LAC, 110, .517, 9.0, 23.4, .244, away, 46.2, 9.1, 5.0, win
OKC, 108,.523,14.2,20.9,.182, home, 55.3, 3.0, 1.7, loss
UTA, 87, .451, 14.6, 25.5, .173, away, 57.6, 10.1, 12.1, win
ORL, 74,.385,12.2,16.7,.179, home, 50.0, 12.4, 11.3, loss
IND, 105, .472, 11.7, 8.9, .250, away, 59.0, 13.4, 5.6, loss
PHI, 109,.483,16.0,26.5,.302, home, 66.7, 6.7, 8.7, win
SAC, 120, .523, 12.7, 31.0, .318, away, 41.9, 6.9, 5.7, loss
POR, 122,.599,10.1,16.7,.221, home, 64.4, 7.9, 6.0, win
DET, 86, .454, 11.4, 20.5, .224, away, 43.8, 2.3, 6.6, loss
SAS, 96,.500,8.2,23.3,.185, home, 66.7, 9.3, 3.9, win
CLE, 105, .500, 13.3, 26.5, .221, away, 44.4, 9.2, 8.3, win
WAS, 94,.454,13.6,22.7,.172, home, 42.1, 7.2, 9.4, loss
PHI, 96, .500, 17.1, 21.3, .157, away, 58.3, 14.1, 6.3, loss
ATL, 117,.574,13.7,34.1,.084, home, 64.6, 10.1, 11.1, win
WAS, 95, .440, 10.8, 26.0, .165, away, 50.0, 3.1, 8.5, loss
CHI, 106,.428,8.5,29.4,.237, home, 53.8, 7.2, 7.7, win
DET, 106, .533, 8.6, 28.2, .111, away, 50.0, 12.2, 1.7, win
DEN, 95,.482,14.0,35.0,.167, home, 41.7, 6.7, 5.6, loss
SAS, 106, .572, 10.4, 6.3, .250, away, 51.2, 6.5, 26.2, win
HOU, 100,.466,12.5,32.7,.191, home, 64.7, 6.5, 6.9, loss
BOS, 105, .488, 12.1, 34.1, .338, away, 62.9, 7.5, 11.9, win
IND, 99,.453,11.7,25.6,.244, home, 47.2, 9.7, 16.4, loss
UTA, 102, .531, 9.2, 14.6, .198, away, 30.0, 5.4, 6.3, win
MIA, 91,.500,8.2,9.3,.123, home, 55.3, 5.4, 6.6, loss
MEM, 96, .487, 13.0, 9.1, .256, away, 57.1, 8.7, 8.0, loss
MIL, 106,.581,12.5,14.7,.397, home, 55.6, 9.8, 10.4, win
LAC, 119, .599, 13.2, 27.3, .368, away, 62.5, 7.4, 6.0, win
MIN, 105,.494,11.7,31.3,.191, home, 65.0, 11.7, 5.8, loss
LAL, 126, .638, 9.3, 25.0, .064, away, 69.2, 8.4, 7.1, win
NOP, 99,.467,9.2,24.5,.167, home, 51.3, 4.2, 7.8, loss
BRK, 122, .571, 14.9, 13.6, .310, away, 55.0, 5.6, 13.5, win
PHO, 104,.411,9.4,25.8,.150, home, 57.5, 8.4, 6.4, loss
NYK, 107, .490, 13.3, 34.0, .124, away, 43.2, 3.0, 3.3, loss
TOR, 118,.512,9.9,25.6,.398, home, 46.2, 10.1, 8.1, win
CHO, 93, .437, 4.7, 19.6, .105, away, 63.9, 7.6, 5.6, loss
CLE, 100,.500,8.4,25.5,.087, home, 64.1, 3.2, 12.1, win
PHO, 120, .556, 11.4, 18.6, .222, away, 58.7, 9.5, 5.6, loss
GSW, 133,.609,13.7,21.1,.310, home, 71.1, 7.6, 10.6, win
LAL, 99, .521, 16.8, 12.5, .352, away, 48.5, 6.2, 9.4, loss
MIN, 125,.606,9.2,20.9,.350, home, 66.7, 10.4, 8.5, win
ORL, 119, .599, 8.7, 21.1, .186, away, 52.2, 4.2, 10.4, win
OKC, 117,.549,8.8,28.6,.174, home, 46.8, 4.2, 9.7, loss
DEN, 105, .456, 14.8, 34.8, .242, away, 30.6, 3.9, 8.6, loss
POR, 112,.434,5.8,24.6,.263, home, 53.8, 7.9, 12.9, win
OKC, 88, .403, 13.3, 23.2, .193, away, 48.5, 3.0, 7.9, loss
DET, 104,.495,8.3,9.5,.141, home, 58.1, 4.0, 14.8, win
PHI, 88, .406, 11.0, 20.4, .167, away, 52.9, 10.3, 13.7, loss
HOU, 115,.577,14.7,35.6,.110, home, 45.5, 6.2, 14.7, win
ORL, 69, .351, 13.5, 17.6, .119, away, 44.4, 3.2, 7.7, loss
IND, 88,.433,8.7,14.0,.111, home, 62.9, 9.6, 15.3, win
BRK, 95, .506, 19.5, 20.9, .221, away, 52.9, 6.1, 3.1, loss
LAC, 127,.611,10.0,24.3,.189, home, 66.7, 17.4, 13.6, win
BOS, 105, .463, 8.8, 22.4, .179, away, 50.0, 9.0, 0.0, loss
NOP, 106,.481,14.4,19.5,.380, home, 45.7, 9.0, 7.4, win
DAL, 77, .411, 11.0, 22.9, .095, away, 46.9, 9.2, 13.2, loss
NYK, 93,.494,16.5,32.6,.205, home, 52.9, 5.8, 8.8, win
MIA, 90, .464, 12.2, 20.8, .143, away, 59.5, 14.9, 11.9, loss
SAS, 94,.451,15.3,31.1,.244, home, 72.7, 4.2, 10.1, win
MEM, 102, .526, 15.5, 37.8, .289, away, 36.1, 4.7, 4.4, win
UTA, 96,.534,8.8,16.7,.247, home, 48.6, 9.5, 1.8, loss
TOR, 117, .547, 7.1, 25.0, .125, away, 52.2, 11.1, 10.0, loss
CLE, 121,.608,15.1,26.3,.241, home, 59.1, 4.0, 10.4, win
BRK, 118, .515, 11.5, 18.0, .162, away, 51.1, 7.4, 9.4, loss
LAL, 125,.495,9.0,26.9,.370, home, 58.5, 8.3, 3.4, win
ATL, 93, .500, 17.7, 16.2, .163, away, 48.6, 14.3, 6.1, win
MIA, 90,.444,19.5,37.0,.124, home, 36.1, 11.2, 11.1, loss
CHO, 115, .606, 12.7, 12.1, .225, away, 58.1, 10.2, 11.1, win
MIN, 108,.511,15.5,29.8,.191, home, 65.8, 4.1, 8.9, loss
CHI, 113, .454, 8.3, 35.8, .245, away, 39.0, 7.2, 6.6, win
POR, 88,.405,9.7,23.8,.116, home, 50.0, 8.2, 5.1, loss
MIL, 100, .439, 11.7, 29.4, .143, away, 64.1, 9.1, 5.0, loss
ATL, 107,.556,15.7,8.6,.375, home, 82.9, 6.1, 12.1, win
DAL, 83, .458, 9.3, 11.1, .084, away, 47.1, 10.0, 5.5, loss
BOS, 90,.480,18.1,32.5,.224, home, 54.5, 6.7, 5.0, win
PHO, 104, .544, 14.8, 16.7, .228, away, 35.9, 8.0, 5.3, loss
DEN, 120,.527,11.9,33.3,.237, home, 51.1, 8.0, 6.8, win
CLE, 93, .471, 16.0, 23.9, .140, away, 54.3, 3.1, 8.6, loss
IND, 103,.558,9.9,11.1,.081, home, 51.2, 8.2, 21.4, win
MEM, 111, .579, 14.2, 24.3, .195, away, 60.0, 6.4, 3.6, win
LAC, 107,.512,7.7,19.0,.296, home, 40.5, 13.9, 12.5, loss
DET, 102, .541, 10.0, 19.5, .118, away, 45.2, 6.7, 1.5, loss
NYK, 105,.500,8.2,37.3,.129, home, 57.1, 8.9, 14.5, win
HOU, 103, .511, 14.0, 23.5, .098, away, 62.5, 10.0, 6.8, loss
OKC, 105,.548,15.1,12.5,.155, home, 62.5, 7.0, 13.5, win
NOP, 82, .409, 15.8, 19.6, .183, away, 63.3, 5.3, 14.8, loss
ORL, 89,.443,11.1,25.0,.125, home, 50.0, 7.4, 11.5, win
WAS, 102, .462, 9.7, 23.4, .198, away, 47.4, 8.2, 2.0, loss
PHI, 109,.610,16.4,14.7,.195, home, 71.4, 6.1, 1.5, win
SAS, 110, .551, 10.3, 20.0, .148, away, 67.4, 11.6, 12.5, win
SAC, 105,.533,15.1,26.3,.316, home, 58.3, 5.3, 5.2, loss
GSW, 127, .580, 10.8, 17.5, .299, away, 75.0, 9.0, 12.3, win
TOR, 121,.512,12.3,31.7,.451, home, 43.2, 8.0, 2.0, loss
POR, 109, .511, 10.8, 21.3, .189, away, 58.5, 6.0, 6.3, loss
HOU, 126,.558,10.9,35.4,.211, home, 56.5, 6.0, 9.7, win
MIL, 73, .371, 12.5, 22.2, .118, away, 71.4, 4.4, 11.9, loss
MIA, 96,.438,6.2,32.1,.113, home, 48.7, 5.5, 12.9, win
PHI, 86, .428, 14.1, 27.7, .181, away, 48.4, 10.0, 3.4, loss
MIN, 110,.548,12.3,34.1,.214, home, 41.9, 7.8, 15.7, win
CHI, 85, .394, 7.6, 26.9, .156, away, 24.2, 8.1, 11.3, win
UTA, 77,.417,13.4,23.8,.154, home, 36.7, 4.6, 4.1, loss
NYK, 112, .547, 12.1, 25.0, .209, away, 56.1, 9.5, 1.8, loss
WAS, 119,.636,14.4,21.2,.198, home, 59.1, 7.4, 3.5, win
GSW, 104, .539, 10.4, 20.0, .078, away, 75.0, 10.4, 13.7, win
BOS, 88,.440,12.5,14.6,.181, home, 61.3, 6.3, 4.8, loss
ATL, 96, .506, 14.9, 18.2, .131, away, 64.1, 9.0, 9.8, loss
CHO, 100,.467,9.9,16.3,.178, home, 67.6, 11.0, 7.1, win
DET, 81, .344, 6.4, 19.0, .183, away, 79.3, 5.2, 6.9, loss
CLE, 104,.548,12.7,13.2,.157, home, 65.0, 4.2, 10.8, win
MEM, 80, .461, 12.7, 16.7, .117, away, 51.6, 8.1, 6.3, win
DAL, 64,.322,17.1,19.6,.233, home, 42.9, 3.5, 13.5, loss
TOR, 113, .500, 10.0, 12.5, .202, away, 53.5, 7.3, 3.4, win
